doc_id,majortopic,sim,nbPrediction
8477,20,1,18.0
18732,100,1,2.0
5496,19,1,17.0
26122,6,1,5.0
15326,14,1,12.0
26041,2,1,2.0
7593,15,1,5.0
16885,16,1,14.0
15421,4,1,3.0
11091,17,1,15.0
15691,19,1,18.0
14787,20,1,18.0
12307,100,1,20.0
26686,15,1,13.0
15154,2,1,15.0
28907,19,1,17.0
21509,16,1,14.0
23862,16,1,2.0
8467,100,1,11.0
1335,3,1,1.0
18358,16,1,14.0
9268,19,1,17.0
26398,19,1,17.0
14091,3,1,20.0
10419,19,1,17.0
27063,16,1,14.0
2747,3,1,2.0
23003,16,1,14.0
7886,100,1,20.0
26535,19,1,17.0
14382,20,1,18.0
10024,100,1,20.0
13364,20,1,18.0
7750,16,1,17.0
26963,16,1,14.0
26384,19,1,17.0
13061,19,1,17.0
8233,15,1,13.0
12098,12,1,10.0
24674,100,1,17.0
18639,12,1,10.0
15576,12,1,10.0
24810,14,1,20.0
26755,2,1,1.0
26470,16,1,14.0
1425,20,1,18.0
10222,3,1,10.0
26313,100,1,20.0
6059,16,1,14.0
19909,12,1,10.0
4191,20,1,18.0
10986,19,1,17.0
25170,19,1,17.0
8256,16,1,14.0
20862,5,1,20.0
25845,20,1,18.0
28678,2,1,1.0
23838,20,1,18.0
18206,12,1,10.0
18622,15,1,1.0
21280,16,1,14.0
28159,20,1,18.0
21513,6,1,5.0
16949,16,1,14.0
11041,3,1,2.0
11482,15,1,0.0
26480,19,1,14.0
22625,6,1,5.0
2211,100,1,20.0
29917,19,1,17.0
28136,100,1,20.0
2400,100,1,20.0
26566,16,1,17.0
7300,15,1,13.0
52,16,1,14.0
11849,100,1,10.0
25648,20,1,20.0
1128,19,1,17.0
2253,20,1,18.0
29173,17,1,18.0
25195,16,1,14.0
21562,19,1,2.0
25126,19,1,17.0
28204,16,1,14.0
4875,21,1,19.0
8670,20,1,18.0
17905,19,1,14.0
8209,19,1,17.0
369,13,1,11.0
4342,3,1,2.0
15457,15,1,2.0
15471,7,1,6.0
30786,19,1,8.0
7343,100,1,20.0
24544,14,1,2.0
29139,100,1,0.0
30682,19,1,17.0
26115,3,1,10.0
29891,15,1,13.0
3894,3,1,2.0
21654,7,1,12.0
21775,100,1,20.0
30127,19,1,17.0
11215,2,1,2.0
23744,20,1,18.0
30671,20,1,20.0
8708,16,1,14.0
6098,20,1,18.0
18581,3,1,2.0
11227,10,1,9.0
5790,100,1,20.0
23360,17,1,15.0
26104,12,1,1.0
24647,19,1,14.0
402,20,1,18.0
14959,16,1,14.0
28000,3,1,2.0
6544,3,1,2.0
25938,16,1,17.0
3151,100,1,17.0
16307,19,1,17.0
20106,19,1,17.0
17863,15,1,0.0
25092,16,1,14.0
29849,12,1,9.0
25266,100,1,7.0
13381,20,1,1.0
2158,12,1,10.0
2514,20,1,20.0
17658,19,1,17.0
20576,20,1,18.0
3520,16,1,14.0
16895,1,1,0.0
12193,20,1,10.0
26515,17,1,20.0
3400,20,1,1.0
30519,18,1,13.0
8812,1,1,0.0
17895,100,1,20.0
28640,19,1,20.0
1542,19,1,17.0
17473,3,1,2.0
12768,3,1,15.0
5092,19,1,17.0
14872,17,1,17.0
18905,20,1,14.0
17360,19,1,17.0
29435,19,1,14.0
8403,20,1,18.0
11856,15,1,13.0
16894,10,1,13.0
30787,3,1,1.0
4444,19,1,17.0
7856,19,1,9.0
10414,12,1,10.0
1567,3,1,2.0
5366,100,1,20.0
22655,3,1,18.0
27651,2,1,10.0
29468,19,1,14.0
21036,16,1,14.0
1140,19,1,14.0
19724,19,1,17.0
22890,16,1,14.0
2767,16,1,14.0
29519,2,1,14.0
9419,16,1,14.0
17951,20,1,18.0
20812,19,1,17.0
21607,19,1,17.0
20269,3,1,2.0
17060,16,1,14.0
16118,19,1,17.0
9626,16,1,14.0
5704,5,1,2.0
1684,19,1,17.0
15393,16,1,14.0
12286,20,1,18.0
20180,20,1,18.0
11972,6,1,5.0
25716,100,1,20.0
23124,3,1,2.0
2776,19,1,17.0
18070,16,1,14.0
15993,16,1,14.0
23945,13,1,10.0
3868,20,1,18.0
28990,100,1,20.0
26728,1,1,0.0
16187,100,1,20.0
20028,12,1,20.0
17890,15,1,13.0
19618,6,1,5.0
21857,19,1,14.0
24241,16,1,18.0
8508,16,1,14.0
9239,3,1,2.0
28941,19,1,17.0
28701,2,1,10.0
24390,12,1,20.0
29359,16,1,14.0
17153,100,1,20.0
12392,20,1,18.0
21609,16,1,14.0
18536,19,1,20.0
15933,16,1,14.0
6538,12,1,10.0
2358,100,1,20.0
19066,3,1,17.0
5650,16,1,17.0
29136,16,1,14.0
12846,13,1,18.0
3450,18,1,8.0
6489,3,1,2.0
724,2,1,1.0
27326,20,1,13.0
28175,17,1,15.0
4243,100,1,20.0
15781,19,1,17.0
22775,100,1,20.0
1327,1,1,0.0
29592,16,1,14.0
29373,1,1,0.0
3300,14,1,12.0
7907,100,1,20.0
15389,12,1,1.0
4035,100,1,20.0
28532,100,1,19.0
17364,16,1,14.0
24007,12,1,2.0
8564,19,1,17.0
26015,12,1,20.0
8997,2,1,1.0
24148,16,1,14.0
29956,16,1,1.0
4966,19,1,17.0
8069,100,1,20.0
30533,19,1,17.0
26503,20,1,18.0
122,20,1,18.0
17231,16,1,14.0
8476,20,1,18.0
20723,100,1,17.0
15489,19,1,17.0
28153,16,1,1.0
19003,100,1,20.0
5423,20,1,20.0
27255,13,1,20.0
6628,19,1,17.0
16714,10,1,14.0
15859,16,1,14.0
1810,20,1,17.0
30543,3,1,2.0
12655,19,1,20.0
6052,16,1,14.0
4822,19,1,17.0
10861,19,1,17.0
2819,13,1,11.0
14480,20,1,18.0
16537,100,1,20.0
3282,17,1,15.0
858,19,1,17.0
18995,12,1,20.0
17834,17,1,15.0
4673,6,1,5.0
18597,3,1,2.0
9175,16,1,17.0
30865,20,1,18.0
7364,19,1,17.0
9376,19,1,17.0
15352,2,1,5.0
18440,16,1,10.0
27879,2,1,18.0
22517,16,1,18.0
4898,3,1,2.0
23148,12,1,10.0
10432,17,1,15.0
7393,20,1,18.0
4140,20,1,12.0
19135,12,1,10.0
23907,16,1,14.0
16194,19,1,17.0
16402,8,1,7.0
12013,20,1,20.0
16530,15,1,0.0
17590,100,1,20.0
1274,3,1,1.0
8334,20,1,18.0
27506,20,1,18.0
3791,20,1,18.0
20903,3,1,2.0
23990,16,1,17.0
1219,19,1,17.0
15875,21,1,19.0
17307,100,1,20.0
8577,6,1,5.0
19664,16,1,17.0
13973,20,1,0.0
30507,100,1,18.0
8226,19,1,17.0
23568,19,1,17.0
2884,17,1,15.0
15289,7,1,6.0
24650,15,1,20.0
29748,19,1,17.0
14465,20,1,1.0
13560,20,1,18.0
23120,15,1,13.0
6405,100,1,20.0
13920,100,1,20.0
26105,19,1,17.0
17743,16,1,14.0
29515,20,1,10.0
23175,16,1,14.0
1560,17,1,15.0
27796,15,1,14.0
17213,16,1,17.0
27482,19,1,17.0
13585,2,1,20.0
23416,12,1,10.0
769,2,1,1.0
13865,100,1,20.0
3145,12,1,10.0
22234,1,1,5.0
1449,16,1,14.0
8132,15,1,13.0
15065,19,1,14.0
23491,12,1,10.0
25491,20,1,20.0
18103,16,1,18.0
24583,16,1,13.0
6496,100,1,20.0
28075,100,1,20.0
27107,3,1,2.0
16706,6,1,2.0
8393,20,1,18.0
3110,100,1,20.0
6213,1,1,20.0
27511,20,1,18.0
9264,2,1,2.0
5970,19,1,17.0
6459,20,1,5.0
27241,3,1,2.0
9922,12,1,18.0
10468,16,1,14.0
29701,19,1,13.0
25068,12,1,20.0
3209,20,1,18.0
2757,19,1,17.0
17899,1,1,0.0
24482,16,1,10.0
22932,100,1,20.0
12561,16,1,15.0
29277,20,1,18.0
9740,16,1,14.0
5128,100,1,20.0
6774,13,1,4.0
25881,16,1,14.0
10070,12,1,18.0
8430,1,1,20.0
22261,16,1,14.0
15194,12,1,4.0
4359,100,1,20.0
14477,20,1,18.0
12568,2,1,1.0
17233,10,1,9.0
2874,1,1,20.0
3889,19,1,10.0
9080,19,1,14.0
2751,6,1,5.0
7939,20,1,18.0
17643,1,1,0.0
21335,16,1,17.0
845,100,1,20.0
20712,1,1,0.0
14029,19,1,17.0
6212,19,1,17.0
10915,6,1,5.0
11701,3,1,2.0
4793,16,1,14.0
23249,18,1,16.0
1882,18,1,16.0
4710,13,1,10.0
23897,3,1,2.0
2369,20,1,18.0
24186,20,1,2.0
24491,6,1,5.0
24425,16,1,14.0
21916,19,1,17.0
11246,18,1,17.0
6987,15,1,10.0
9621,17,1,15.0
28697,19,1,17.0
4704,13,1,18.0
27030,3,1,2.0
6140,3,1,2.0
15402,1,1,18.0
12870,17,1,15.0
3043,12,1,10.0
27551,10,1,20.0
25480,100,1,20.0
26089,19,1,20.0
17703,19,1,17.0
24438,100,1,9.0
11808,19,1,17.0
14061,16,1,14.0
27415,16,1,20.0
8094,20,1,18.0
26380,12,1,20.0
18578,15,1,14.0
972,8,1,18.0
9643,100,1,12.0
11121,16,1,16.0
26473,10,1,9.0
10592,16,1,14.0
15629,19,1,17.0
5049,19,1,17.0
7340,8,1,20.0
19748,14,1,10.0
19715,16,1,20.0
2595,20,1,18.0
12279,18,1,16.0
17308,100,1,20.0
24844,19,1,17.0
23263,19,1,14.0
25935,3,1,2.0
7087,100,1,20.0
14592,19,1,17.0
11623,100,1,20.0
11248,100,1,5.0
7352,6,1,5.0
18648,16,1,14.0
14742,15,1,15.0
10951,19,1,17.0
25822,3,1,2.0
24471,14,1,12.0
29901,16,1,18.0
9084,12,1,10.0
11336,1,1,0.0
14962,3,1,2.0
29565,12,1,10.0
27411,20,1,18.0
3628,12,1,10.0
9420,16,1,14.0
28715,6,1,5.0
18738,13,1,11.0
22869,20,1,14.0
9040,3,1,2.0
10012,19,1,17.0
26405,19,1,17.0
9108,14,1,12.0
27377,12,1,10.0
15516,7,1,6.0
2098,100,1,17.0
8194,7,1,6.0
10571,20,1,18.0
15613,5,1,13.0
6150,20,1,18.0
4106,19,1,17.0
12232,20,1,18.0
25457,16,1,14.0
17365,16,1,14.0
16256,15,1,13.0
4911,19,1,17.0
19191,10,1,9.0
26806,100,1,20.0
26882,12,1,1.0
2126,20,1,18.0
2006,6,1,5.0
7158,15,1,13.0
9533,15,1,13.0
30990,19,1,17.0
2268,100,1,17.0
24767,1,1,0.0
4384,100,1,20.0
19878,15,1,13.0
21286,16,1,14.0
25286,20,1,18.0
13623,100,1,20.0
25479,16,1,14.0
23137,17,1,20.0
21634,15,1,13.0
13232,19,1,14.0
2798,1,1,0.0
3660,6,1,5.0
22099,17,1,15.0
30645,16,1,14.0
4680,12,1,10.0
30351,19,1,17.0
28450,19,1,17.0
12114,8,1,7.0
28897,12,1,1.0
4314,3,1,2.0
12557,3,1,2.0
1496,7,1,6.0
27157,1,1,20.0
14343,3,1,2.0
4883,19,1,17.0
26114,3,1,2.0
23371,19,1,17.0
3942,12,1,10.0
14140,100,1,20.0
8889,19,1,17.0
20002,100,1,20.0
25173,20,1,18.0
29890,20,1,18.0
451,20,1,18.0
17474,19,1,17.0
8558,20,1,18.0
7823,100,1,20.0
30049,19,1,17.0
3817,14,1,4.0
30738,19,1,17.0
27897,100,1,20.0
10448,1,1,0.0
19295,3,1,2.0
29487,19,1,17.0
14207,16,1,14.0
27097,19,1,20.0
2172,2,1,1.0
3457,20,1,18.0
8608,16,1,14.0
29687,16,1,14.0
17875,12,1,13.0
27717,16,1,17.0
16794,16,1,14.0
6119,12,1,10.0
26437,16,1,14.0
14784,18,1,16.0
1002,2,1,1.0
20139,12,1,10.0
7655,17,1,4.0
10072,100,1,20.0
19959,16,1,14.0
3311,10,1,9.0
20910,5,1,11.0
29940,8,1,5.0
1465,10,1,9.0
2406,20,1,18.0
16236,100,1,10.0
11597,19,1,17.0
30136,19,1,14.0
26118,100,1,20.0
3266,16,1,10.0
409,20,1,18.0
3370,20,1,18.0
7651,16,1,14.0
28028,3,1,2.0
18862,12,1,14.0
3517,20,1,18.0
19021,19,1,17.0
20082,15,1,13.0
22070,3,1,2.0
10190,12,1,13.0
25019,16,1,14.0
9562,19,1,17.0
23352,16,1,14.0
24771,100,1,20.0
19775,16,1,17.0
27566,16,1,14.0
12007,17,1,15.0
12483,7,1,19.0
11829,19,1,17.0
20129,15,1,13.0
29424,100,1,20.0
13308,3,1,11.0
3748,100,1,2.0
17467,19,1,17.0
30751,16,1,17.0
29680,2,1,20.0
20501,12,1,10.0
26338,100,1,20.0
9832,20,1,18.0
27339,7,1,6.0
14079,16,1,14.0
335,1,1,0.0
4761,19,1,15.0
6046,20,1,18.0
6278,19,1,10.0
12137,1,1,0.0
20839,100,1,1.0
4815,9,1,8.0
28448,19,1,17.0
20724,16,1,14.0
25762,19,1,17.0
26814,100,1,20.0
9435,16,1,17.0
13299,2,1,18.0
20864,16,1,14.0
29296,14,1,12.0
12495,19,1,17.0
4573,9,1,8.0
711,2,1,1.0
2257,20,1,20.0
4057,19,1,17.0
5579,100,1,20.0
16343,10,1,6.0
3442,19,1,17.0
25658,20,1,18.0
17357,19,1,17.0
15924,19,1,17.0
2832,100,1,20.0
17817,15,1,18.0
17639,16,1,6.0
15803,100,1,20.0
25141,20,1,18.0
12736,19,1,17.0
2816,15,1,20.0
27619,100,1,15.0
29265,16,1,14.0
22571,18,1,17.0
796,16,1,14.0
26510,2,1,1.0
14877,20,1,18.0
3991,10,1,20.0
29521,19,1,17.0
13618,19,1,17.0
7280,13,1,11.0
23033,2,1,1.0
5637,1,1,0.0
24581,19,1,14.0
4281,19,1,17.0
23822,16,1,14.0
27989,16,1,14.0
2143,19,1,17.0
21800,12,1,10.0
25268,6,1,5.0
11026,17,1,13.0
181,10,1,9.0
24667,1,1,0.0
7021,6,1,20.0
23611,19,1,17.0
4944,19,1,17.0
2765,6,1,20.0
24579,6,1,5.0
21195,10,1,14.0
8283,20,1,18.0
8506,12,1,10.0
4560,100,1,17.0
18562,100,1,12.0
25475,19,1,17.0
25399,21,1,12.0
5005,16,1,6.0
15212,20,1,18.0
13272,19,1,17.0
7148,100,1,20.0
13672,19,1,17.0
3743,16,1,14.0
23629,15,1,10.0
15162,16,1,14.0
14666,7,1,20.0
8291,100,1,18.0
30329,16,1,14.0
2562,16,1,20.0
28267,8,1,12.0
9970,19,1,17.0
3156,19,1,17.0
4311,16,1,14.0
6457,12,1,20.0
16477,100,1,20.0
15735,19,1,17.0
20235,2,1,1.0
22663,19,1,17.0
7433,12,1,20.0
6048,15,1,7.0
22165,19,1,17.0
7086,19,1,17.0
802,2,1,1.0
10587,2,1,1.0
14230,20,1,18.0
21455,16,1,14.0
28004,3,1,2.0
1200,19,1,17.0
10766,3,1,2.0
28298,19,1,17.0
28054,3,1,2.0
1380,20,1,18.0
8016,20,1,18.0
14052,17,1,13.0
16710,19,1,17.0
3573,19,1,17.0
14303,19,1,17.0
26993,100,1,20.0
6747,19,1,17.0
21018,16,1,17.0
19037,100,1,15.0
14578,100,1,20.0
25920,16,1,14.0
25433,12,1,10.0
3248,2,1,1.0
27301,19,1,17.0
3602,100,1,20.0
26822,19,1,17.0
25794,20,1,18.0
30703,17,1,15.0
13811,20,1,18.0
26447,19,1,17.0
21142,2,1,1.0
19521,14,1,18.0
1134,3,1,2.0
24290,5,1,2.0
16583,100,1,1.0
30684,20,1,18.0
13539,13,1,11.0
26079,19,1,17.0
15787,100,1,3.0
20849,19,1,14.0
4735,10,1,4.0
19420,16,1,14.0
28842,19,1,17.0
3708,20,1,18.0
23269,100,1,20.0
25324,20,1,18.0
15655,19,1,1.0
14711,5,1,20.0
16067,9,1,8.0
12920,15,1,13.0
8441,3,1,2.0
13378,19,1,17.0
27628,17,1,15.0
4483,1,1,0.0
24495,18,1,3.0
11223,19,1,17.0
18896,19,1,17.0
11443,20,1,17.0
28212,6,1,5.0
27762,19,1,10.0
22320,16,1,14.0
24769,3,1,8.0
11652,16,1,14.0
22180,16,1,14.0
405,20,1,20.0
5018,19,1,17.0
1720,13,1,11.0
23025,12,1,10.0
1043,3,1,2.0
26165,10,1,2.0
19421,3,1,2.0
10032,100,1,20.0
17823,20,1,13.0
26434,100,1,20.0
26928,3,1,2.0
16100,7,1,20.0
23241,100,1,10.0
13211,15,1,13.0
4584,9,1,8.0
12261,19,1,14.0
19364,16,1,14.0
17659,8,1,9.0
23228,8,1,7.0
27727,7,1,6.0
28078,15,1,10.0
25168,16,1,18.0
29874,6,1,5.0
203,19,1,17.0
9310,2,1,13.0
10847,19,1,17.0
2093,100,1,20.0
4374,12,1,10.0
268,16,1,14.0
6458,1,1,0.0
16772,16,1,0.0
30202,19,1,17.0
12436,20,1,18.0
30455,15,1,20.0
19427,19,1,17.0
30183,100,1,20.0
23817,16,1,14.0
25909,100,1,20.0
9933,3,1,2.0
536,20,1,18.0
11340,19,1,17.0
3398,19,1,17.0
8123,16,1,14.0
1351,100,1,20.0
3849,10,1,9.0
19711,16,1,10.0
27656,19,1,17.0
26427,100,1,20.0
9856,100,1,1.0
7246,20,1,14.0
28432,19,1,17.0
25005,20,1,18.0
30568,12,1,20.0
17773,19,1,17.0
4700,100,1,20.0
28807,20,1,18.0
24723,14,1,12.0
10446,100,1,20.0
20197,100,1,0.0
10679,12,1,10.0
24721,16,1,14.0
18809,3,1,2.0
7882,100,1,17.0
17704,2,1,10.0
13361,1,1,0.0
18577,19,1,17.0
19155,19,1,17.0
2323,19,1,17.0
3182,17,1,13.0
7566,20,1,18.0
10665,100,1,20.0
1482,2,1,1.0
491,20,1,18.0
10454,3,1,2.0
20333,12,1,9.0
2621,19,1,17.0
17146,16,1,14.0
10798,20,1,18.0
24224,19,1,17.0
2073,19,1,17.0
2249,19,1,17.0
19344,15,1,13.0
21083,3,1,2.0
21815,100,1,20.0
10200,6,1,5.0
12097,100,1,20.0
8193,19,1,17.0
1199,19,1,17.0
13473,19,1,17.0
15937,21,1,20.0
21358,16,1,14.0
1510,3,1,2.0
29247,100,1,20.0
12360,16,1,14.0
14193,20,1,14.0
6992,3,1,2.0
17705,19,1,17.0
27462,12,1,13.0
26067,18,1,16.0
14406,100,1,0.0
16137,13,1,20.0
20757,16,1,14.0
28027,100,1,20.0
25131,20,1,18.0
14721,100,1,20.0
2173,19,1,17.0
26687,8,1,9.0
12786,12,1,14.0
4795,21,1,20.0
16769,16,1,13.0
3990,100,1,20.0
15826,15,1,13.0
29986,1,1,4.0
12571,19,1,17.0
28029,20,1,18.0
1655,19,1,3.0
19205,16,1,14.0
2027,100,1,20.0
19305,1,1,0.0
24747,3,1,2.0
5651,19,1,17.0
26145,19,1,17.0
30670,14,1,19.0
7176,2,1,20.0
29415,16,1,20.0
12078,20,1,18.0
26367,100,1,9.0
7984,17,1,0.0
6283,20,1,18.0
28883,3,1,18.0
11228,19,1,17.0
7336,15,1,13.0
27833,15,1,20.0
30292,7,1,6.0
10339,3,1,20.0
20872,16,1,14.0
29779,19,1,17.0
28314,100,1,20.0
10125,100,1,20.0
4660,100,1,20.0
11204,19,1,17.0
28520,19,1,17.0
30779,3,1,2.0
8185,6,1,12.0
2197,20,1,18.0
9307,1,1,13.0
26750,10,1,9.0
30403,100,1,18.0
20924,17,1,15.0
17593,100,1,20.0
30987,2,1,17.0
10762,19,1,17.0
18693,3,1,2.0
3603,19,1,17.0
14574,14,1,13.0
26365,16,1,14.0
10231,16,1,14.0
18097,16,1,17.0
12438,9,1,17.0
9106,19,1,17.0
22454,20,1,18.0
17765,15,1,13.0
22697,100,1,10.0
10428,100,1,2.0
3710,12,1,1.0
13309,19,1,20.0
18167,100,1,2.0
8356,100,1,18.0
2152,7,1,20.0
16349,7,1,6.0
20428,3,1,2.0
24779,16,1,17.0
19874,20,1,18.0
14516,20,1,18.0
5549,10,1,18.0
9612,12,1,10.0
3727,100,1,20.0
24411,12,1,10.0
21035,16,1,14.0
13476,20,1,18.0
16102,19,1,17.0
8143,1,1,0.0
21627,16,1,14.0
18364,100,1,20.0
24865,16,1,14.0
16413,12,1,20.0
17003,3,1,2.0
12123,20,1,18.0
20659,7,1,6.0
10695,16,1,14.0
4699,100,1,20.0
5674,10,1,9.0
11779,2,1,18.0
4930,19,1,17.0
31013,16,1,17.0
21789,19,1,14.0
23200,16,1,14.0
6662,100,1,20.0
2386,20,1,18.0
14947,19,1,17.0
23823,3,1,20.0
30976,16,1,14.0
15077,100,1,20.0
11842,15,1,20.0
22139,20,1,18.0
25725,20,1,18.0
20067,100,1,20.0
8705,20,1,18.0
26497,3,1,2.0
5583,19,1,17.0
5880,4,1,3.0
23631,19,1,17.0
29216,6,1,5.0
17907,16,1,14.0
12794,12,1,2.0
9978,12,1,8.0
26262,19,1,20.0
12284,15,1,5.0
25233,20,1,18.0
28235,3,1,1.0
13895,20,1,20.0
12292,6,1,5.0
23258,5,1,4.0
12079,19,1,17.0
23656,20,1,18.0
7378,19,1,17.0
28022,19,1,17.0
16662,100,1,0.0
10909,12,1,10.0
8131,7,1,3.0
9135,3,1,13.0
24157,17,1,20.0
10827,15,1,13.0
24464,5,1,2.0
30747,3,1,2.0
8554,19,1,17.0
9861,7,1,6.0
29151,16,1,20.0
3411,19,1,17.0
4192,12,1,10.0
23591,1,1,0.0
15230,15,1,13.0
2230,1,1,0.0
10560,1,1,0.0
22865,16,1,14.0
27192,19,1,17.0
20253,100,1,20.0
19140,16,1,14.0
